"Notes"	"Census Region"	"Census Region Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	204	927548	22.0
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	170	880240	19.3
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	147	830559	17.7
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"45-49 years"	"45-49"	149	771441	19.3
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"50-54 years"	"50-54"	172	803589	21.4
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"55-59 years"	"55-59"	160	819678	19.5
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	121	824022	14.7
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"65-69 years"	"65-69"	65	746659	8.7
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"70-74 years"	"70-74"	30	636357	4.7
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"20-24 years"	"20-24"	15	68405	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"25-29 years"	"25-29"	12	64079	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"30-34 years"	"30-34"	13	56530	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"35-39 years"	"35-39"	10	47481	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"45-49 years"	"45-49"	11	32632	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"25-29 years"	"25-29"	21	31124	67.5
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"30-34 years"	"30-34"	34	31603	107.6
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"35-39 years"	"35-39"	23	28307	81.3
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"40-44 years"	"40-44"	18	25144	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"45-49 years"	"45-49"	18	22309	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"25-29 years"	"25-29"	10	122612	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"30-34 years"	"30-34"	14	139177	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"45-49 years"	"45-49"	10	114607	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"15-19 years"	"15-19"	12	65201	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	30	75691	39.6
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	59	90164	65.4
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	62	92913	66.7
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	62	76667	80.9
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	27	66746	40.5
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	27	58635	46.0
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	45	60657	74.2
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	48	60063	79.9
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	40	54749	73.1
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	25	39657	63.0
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	132	846391	15.6
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	374	893720	41.8
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	614	952617	64.5
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	690	984647	70.1
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	579	945079	61.3
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	470	878364	53.5
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	324	803053	40.3
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	339	837798	40.5
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	307	823702	37.3
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	283	799823	35.4
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"65-69 years"	"65-69"	152	685801	22.2
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"70-74 years"	"70-74"	49	569785	8.6
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"75-79 years"	"75-79"	14	360502	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"15-19 years"	"15-19"	15	76360	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"20-24 years"	"20-24"	20	71853	27.8
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"25-29 years"	"25-29"	37	66808	55.4
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"30-34 years"	"30-34"	29	56257	51.5
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"35-39 years"	"35-39"	30	46115	65.1
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"40-44 years"	"40-44"	19	39535	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"45-49 years"	"45-49"	10	30928	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"50-54 years"	"50-54"	13	27926	Unreliable
"---"
"Dataset: Multiple Cause of Death, 2018-2021, Single Race"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone); T40.4 (Other synthetic narcotics);"
"T40.6 (Other and unspecified narcotics)"
"States: Baldwin County, AL (01003); Jefferson County, AL (01073); Lee County, AL (01081); Montgomery County, AL (01101);"
"Tuscaloosa County, AL (01125); Anchorage Borough, AK (02020); Fairbanks North Star Borough, AK (02090); Haines Borough, AK"
"(02100); Hoonah-Angoon Census Area, AK (02105); Juneau Borough, AK (02110); Sitka Borough, AK (02220); Skagway Municipality, AK"
"(02230); Yakutat Borough, AK (02282); Coconino County, AZ (04005); Maricopa County, AZ (04013); Pima County, AZ (04019); Benton"
"County, AR (05007); Faulkner County, AR (05045); Pulaski County, AR (05119); Washington County, AR (05143); El Dorado County, CA"
"(06017); Humboldt County, CA (06023); Los Angeles County, CA (06037); Napa County, CA (06055); Nevada County, CA (06057); Placer"
"County, CA (06061); Sacramento County, CA (06067); San Diego County, CA (06073); San Luis Obispo County, CA (06079); Santa"
"Barbara County, CA (06083); Sonoma County, CA (06097); Ventura County, CA (06111); Chaffee County, CO (08015); Custer County, CO"
"(08027); El Paso County, CO (08041); Garfield County, CO (08045); Gunnison County, CO (08051); Huerfano County, CO (08055); Park"
"County, CO (08093); Saguache County, CO (08109); Teller County, CO (08119); Hartford County, CT (09003); Litchfield County, CT"
"(09005); New Haven County, CT (09009); New London County, CT (09011); New Castle County, DE (10003); Brevard County, FL (12009);"
"Broward County, FL (12011); Collier County, FL (12021); Duval County, FL (12031); Hillsborough County, FL (12057); Martin"
"County, FL (12085); Monroe County, FL (12087); Okaloosa County, FL (12091); Orange County, FL (12095); Palm Beach County, FL"
"(12099); Pinellas County, FL (12103); Sarasota County, FL (12115); Seminole County, FL (12117); Sumter County, FL (12119); Bryan"
"County, GA (13029); Chatham County, GA (13051); Cherokee County, GA (13057); Columbia County, GA (13073); Coweta County, GA"
"(13077); Gwinnett County, GA (13135); Harris County, GA (13145); Honolulu County, HI (15003); Ada County, ID (16001); Blaine"
"County, ID (16013); Bonneville County, ID (16019); Fremont County, ID (16043); Madison County, ID (16065); Teton County, ID"
"(16081); Cook County, IL (17031); DeKalb County, IL (17037); Jackson County, IL (17077); Kane County, IL (17089); Kendall"
"County, IL (17093); McDonough County, IL (17109); McHenry County, IL (17111); Monroe County, IL (17133); Peoria County, IL"
"(17143); Sangamon County, IL (17167); Will County, IL (17197); Woodford County, IL (17203); Bartholomew County, IN (18005);"
"Hancock County, IN (18059); Hendricks County, IN (18063); Johnson County, IN (18081); Marion County, IN (18097); Tippecanoe"
"County, IN (18157); Warrick County, IN (18173); Bremer County, IA (19017); Dickinson County, IA (19059); Dubuque County, IA"
"(19061); Jefferson County, IA (19101); Linn County, IA (19113); Polk County, IA (19153); Scott County, IA (19163); Warren"
"County, IA (19181); Winneshiek County, IA (19191); Ellis County, KS (20051); Harvey County, KS (20079); Leavenworth County, KS"
"(20103); Pottawatomie County, KS (20149); Sedgwick County, KS (20173); Shawnee County, KS (20177); Wabaunsee County, KS (20197);"
"Boone County, KY (21015); Campbell County, KY (21037); Jefferson County, KY (21111); Kenton County, KY (21117); Madison County,"
"KY (21151); Warren County, KY (21227); Woodford County, KY (21239); East Baton Rouge Parish, LA (22033); Lafayette Parish, LA"
"(22055); Lincoln Parish, LA (22061); Orleans Parish, LA (22071); St. Tammany Parish, LA (22103); Hancock County, ME (23009);"
"Knox County, ME (23013); Lincoln County, ME (23015); Sagadahoc County, ME (23023); Waldo County, ME (23027); York County, ME"
"(23031); Baltimore County, MD (24005); Calvert County, MD (24009); Carroll County, MD (24013); Harford County, MD (24025); Kent"
"County, MD (24029); Queen Anne's County, MD (24035); St. Mary's County, MD (24037); Baltimore city, MD (24510); Berkshire"
"County, MA (25003); Essex County, MA (25009); Franklin County, MA (25011); Plymouth County, MA (25023); Worcester County, MA"
"(25027); Baraga County, MI (26013); Benzie County, MI (26019); Charlevoix County, MI (26029); Clinton County, MI (26037); Emmet"
"County, MI (26047); Grand Traverse County, MI (26055); Houghton County, MI (26061); Ingham County, MI (26065); Kalamazoo County,"
"MI (26077); Kent County, MI (26081); Keweenaw County, MI (26083); Livingston County, MI (26093); Marquette County, MI (26103);"
"Midland County, MI (26111); Ottawa County, MI (26139); Anoka County, MN (27003); Blue Earth County, MN (27013); Clay County, MN"
"(27027); Cook County, MN (27031); Lake County, MN (27075); Nicollet County, MN (27103); Scott County, MN (27139); Winona County,"
"MN (27169); Lamar County, MS (28073); Adair County, MO (29001); Cape Girardeau County, MO (29031); Clay County, MO (29047); Cole"
"County, MO (29051); Greene County, MO (29077); Jackson County, MO (29095); St. Charles County, MO (29183); St. Louis city, MO"
"(29510); Beaverhead County, MT (30001); Broadwater County, MT (30007); Flathead County, MT (30029); Jefferson County, MT"
"(30043); Madison County, MT (30057); Park County, MT (30067); Yellowstone County, MT (30111); Buffalo County, NE (31019); Dawes"
"County, NE (31045); Douglas County, NE (31055); Lancaster County, NE (31109); Sarpy County, NE (31153); Sheridan County, NE"
"(31161); Sioux County, NE (31165); Washoe County, NV (32031); Belknap County, NH (33001); Carroll County, NH (33003); Cheshire"
"County, NH (33005); Hillsborough County, NH (33011); Merrimack County, NH (33013); Strafford County, NH (33017); Burlington"
"County, NJ (34005); Camden County, NJ (34007); Cape May County, NJ (34009); Essex County, NJ (34013); Gloucester County, NJ"
"(34015); Sussex County, NJ (34037); Union County, NJ (34039); Warren County, NJ (34041); Bernalillo County, NM (35001); Sandoval"
"County, NM (35043); Columbia County, NY (36021); Dutchess County, NY (36027); Erie County, NY (36029); Kings County, NY (36047);"
"Monroe County, NY (36055); Onondaga County, NY (36067); Ontario County, NY (36069); Orange County, NY (36071); Otsego County, NY"
"(36077); Putnam County, NY (36079); Queens County, NY (36081); Rensselaer County, NY (36083); Richmond County, NY (36085);"
"Schenectady County, NY (36093); Suffolk County, NY (36103); Ulster County, NY (36111); Warren County, NY (36113); Cabarrus"
"County, NC (37025); Dare County, NC (37055); Forsyth County, NC (37067); Guilford County, NC (37081); Henderson County, NC"
"(37089); Jackson County, NC (37099); Moore County, NC (37125); Pitt County, NC (37147); Transylvania County, NC (37175); Union"
"County, NC (37179); Burleigh County, ND (38015); Grand Forks County, ND (38035); Athens County, OH (39009); Butler County, OH"
"(39017); Cuyahoga County, OH (39035); Geauga County, OH (39055); Greene County, OH (39057); Hamilton County, OH (39061); Medina"
"County, OH (39103); Summit County, OH (39153); Union County, OH (39159); Wood County, OH (39173); Cleveland County, OK (40027);"
"Oklahoma County, OK (40109); Payne County, OK (40119); Tulsa County, OK (40143); Clackamas County, OR (41005); Deschutes County,"
"OR (41017); Hood River County, OR (41027); Lane County, OR (41039); Polk County, OR (41053); Butler County, PA (42019);"
"Cumberland County, PA (42041); Dauphin County, PA (42043); Delaware County, PA (42045); Montour County, PA (42093); Northampton"
"County, PA (42095); Washington County, PA (42125); Kent County, RI (44003); Greenville County, SC (45045); Lexington County, SC"
"(45063); Richland County, SC (45079); York County, SC (45091); Hughes County, SD (46065); Lawrence County, SD (46081); Lincoln"
"County, SD (46083); Minnehaha County, SD (46099); Pennington County, SD (46103); Union County, SD (46127); Hamilton County, TN"
"(47065); Knox County, TN (47093); Rutherford County, TN (47149); Shelby County, TN (47157); Washington County, TN (47179);"
"Wilson County, TN (47189); Blanco County, TX (48031); Brazoria County, TX (48039); Comal County, TX (48091); Dallas County, TX"
"(48113); Erath County, TX (48143); Galveston County, TX (48167); Gillespie County, TX (48171); Harris County, TX (48201); Hays"
"County, TX (48209); Lubbock County, TX (48303); Montgomery County, TX (48339); Randall County, TX (48381); Tarrant County, TX"
"(48439); Cache County, UT (49005); Davis County, UT (49011); Salt Lake County, UT (49035); Addison County, VT (50001);"
"Bennington County, VT (50003); Lamoille County, VT (50015); Rutland County, VT (50021); Windham County, VT (50025); Windsor"
"County, VT (50027); Clarke County, VA (51043); Fauquier County, VA (51061); Fluvanna County, VA (51065); Hanover County, VA"
"(51085); King George County, VA (51099); Lancaster County, VA (51103); Nelson County, VA (51125); Prince William County, VA"
"(51153); Roanoke County, VA (51161); Spotsylvania County, VA (51177); Stafford County, VA (51179); York County, VA (51199);"
"Chesapeake city, VA (51550); Fredericksburg city, VA (51630); Lynchburg city, VA (51680); Manassas city, VA (51683); Manassas"
"Park city, VA (51685); Newport News city, VA (51700); Poquoson city, VA (51735); Radford city, VA (51750); Richmond city, VA"
"(51760); Virginia Beach city, VA (51810); Winchester city, VA (51840); Benton County, WA (53005); Clark County, WA (53011);"
"Island County, WA (53029); Kitsap County, WA (53035); Kittitas County, WA (53037); San Juan County, WA (53055); Snohomish"
"County, WA (53061); Spokane County, WA (53063); Thurston County, WA (53067); Whatcom County, WA (53073); Jefferson County, WV"
"(54037); Ohio County, WV (54069); Bayfield County, WI (55007); Brown County, WI (55009); Door County, WI (55029); Eau Claire"
"County, WI (55035); La Crosse County, WI (55063); Milwaukee County, WI (55079); Portage County, WI (55097); St. Croix County, WI"
"(55109); Washington County, WI (55131); Park County, WY (56029); Sheridan County, WY (56033)"
"Group By: Census Region; Year; Gender; Single Race 6; Five-Year Age Groups"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-expanded.html for more information."
"---"
"Query Date: Nov 14, 2023 8:20:38 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 2018-2021 on CDC WONDER Online Database, released in 2023. Data are from the Multiple Cause of Death Files,"
"2018-2021, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10-expanded.html on Nov 14, 2023 8:20:38 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Ages 85-100."
"2. These items in the results table are not fully selected: Census Region 1: Northeast, Census Region 2: Midwest, Census Region"
"3: South, Census Region 4: West. The Query Description lists the actual values selected."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Not Stated."
"6. The population figures for year 2021 are single-race estimates of the July 1 resident population, based on the Blended Base"
"produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count, from the Vintage 2021 postcensal"
"series released by the Census Bureau on June 30, 2022. The population figures for year 2020 are single-race estimates of the"
"July 1 resident population, from the Vintage 2020 postcensal series based on April 2010 Census, released by the Census Bureau on"
"July 27, 2021. The population figures for year 2019 are single-race estimates of the July 1 resident population, from the"
"Vintage 2019 postcensal series based on April 2010 Census, released by the Census Bureau on June 25, 2020. The population"
"figures for year 2018 are single-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series based"
"on April 2010 Census, released by the Census Bureau on June 20, 2019. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Population Data."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Age"
"Group."
"8. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#ICD-10 Changes."
