,foundation,granteeName,county,state,zipCode,grantedAmt,addressLine1,fips
204,BILL & MELINDA GATES FOUNDATION,AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL SCIENCES,Arlington County,VA,22202,205898.0,1400 CRYSTAL DRIVE 10TH FLOOR,51013
205,BILL & MELINDA GATES FOUNDATION,AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL SCIENCES,Arlington County,VA,22202,752918.0,1400 CRYSTAL DRIVE 10TH FLOOR,51013
206,BILL & MELINDA GATES FOUNDATION,AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL SCIENCES,Arlington County,VA,22202,2000000.0,1400 CRYSTAL DRIVE 10TH FLOOR,51013
207,BILL & MELINDA GATES FOUNDATION,AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL SCIENCES,Arlington County,VA,22202,149707.0,1400 CRYSTAL DRIVE 10TH FLOOR,51013
208,BILL & MELINDA GATES FOUNDATION,AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL SCIENCES,Arlington County,VA,22202,400000.0,1400 CRYSTAL DRIVE 10TH FLOOR,51013
209,BILL & MELINDA GATES FOUNDATION,AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL SCIENCES,Arlington County,VA,22202,1350000.0,1400 CRYSTAL DRIVE 10TH FLOOR,51013
210,BILL & MELINDA GATES FOUNDATION,AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL SCIENCES,Arlington County,VA,22202,128000.0,1400 CRYSTAL DRIVE 10TH FLOOR,51013
211,BILL & MELINDA GATES FOUNDATION,AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL SCIENCES,Arlington County,VA,22202,710000.0,1400 CRYSTAL DRIVE 10TH FLOOR,51013
212,BILL & MELINDA GATES FOUNDATION,AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL SCIENCES,Arlington County,VA,22202,200000.0,1400 CRYSTAL DRIVE 10TH FLOOR,51013
213,BILL & MELINDA GATES FOUNDATION,AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL SCIENCES,Arlington County,VA,22202,100000.0,1400 CRYSTAL DRIVE 10TH FLOOR,51013
214,BILL & MELINDA GATES FOUNDATION,AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL SCIENCES,Arlington County,VA,22202,1400000.0,1400 CRYSTAL DRIVE 10TH FLOOR,51013
215,BILL & MELINDA GATES FOUNDATION,AMERICAN ONLINE GIVING FOUNDATION INC,Pinellas County,FL,33759,15412326.0,2454 NORTH MCMULLEN BOOTH ROAD,12103
216,BILL & MELINDA GATES FOUNDATION,AMPLIFY EDUCATION INC,Kings County,NY,11201,99735.0,55 WASHINGTON ST 800,36047
217,BILL & MELINDA GATES FOUNDATION,AMREF HEALTH AFRICA,,,,150000.0,,
218,BILL & MELINDA GATES FOUNDATION,AMREF HEALTH AFRICA,,,,450000.0,,
219,BILL & MELINDA GATES FOUNDATION,AMREF HEALTH AFRICA,,,,3499989.0,,
220,BILL & MELINDA GATES FOUNDATION,AMREF HEALTH AFRICA,,,,1500000.0,,
221,BILL & MELINDA GATES FOUNDATION,AMREF HEALTH AFRICA,,,,549972.0,,
222,BILL & MELINDA GATES FOUNDATION,AMREF HEALTH AFRICA,,,,3803477.0,,
223,BILL & MELINDA GATES FOUNDATION,ANANDI AREA NETWORKING AND DEVELOPMENT INITIATIVES,,,,381786.0,,
224,BILL & MELINDA GATES FOUNDATION,ANTARA FOUNDATION THE,,,,650000.0,,
225,BILL & MELINDA GATES FOUNDATION,ARAB MONETARY FUND,,,,630865.0,,
226,BILL & MELINDA GATES FOUNDATION,ARCADY GROUP LLC,,VA,23223,170000.0,21 CLARKE ROAD,
227,BILL & MELINDA GATES FOUNDATION,ARCHIPEL&CO LIMITED,,,,640267.0,,
228,BILL & MELINDA GATES FOUNDATION,ARGUSOFT AMERICA INC,Alameda County,CA,94560,1389937.0,35463 DUMBARTON COURT,06001
229,BILL & MELINDA GATES FOUNDATION,ARIDHIA INFORMATICS LIMITED,,,,290020.0,,
230,BILL & MELINDA GATES FOUNDATION,ARIDIS PHARMACEUTICALS INC,Santa Clara County,CA,95032,1933850.0,983 UNIVERSITY AVENUE BLDG B,06085
231,BILL & MELINDA GATES FOUNDATION,ARIZONA BOARD OF REGENTS THE UNIVERSITY OF ARIZONA,Pima County,AZ,85722,2548728.0,SPONSORED PROJECTS PO BOX 3308,04019
232,BILL & MELINDA GATES FOUNDATION,ARIZONA COMMUNITY FOUNDATION,Maricopa County,AZ,85016,500000.0,2201 E CAMELBACK ROAD SUITE 405B,04013
233,BILL & MELINDA GATES FOUNDATION,ARIZONA STATE UNIVERSITY FOUNDATION FOR A NEW AMERICAN UNIVERSITY,Maricopa County,AZ,85280,150000.0,ASU FULTON CENTER 300 E UNIVERSITY,04013
234,BILL & MELINDA GATES FOUNDATION,ARIZONA STATE UNIVERSITY FOUNDATION FOR A NEW AMERICAN UNIVERSITY,Maricopa County,AZ,85280,300000.0,ASU FULTON CENTER 300 E UNIVERSITY,04013
235,BILL & MELINDA GATES FOUNDATION,ARIZONA STATE UNIVERSITY FOUNDATION FOR A NEW AMERICAN UNIVERSITY,Maricopa County,AZ,85280,1871000.0,ASU FULTON CENTER 300 E UNIVERSITY,04013
236,BILL & MELINDA GATES FOUNDATION,ARIZONA STATE UNIVERSITY FOUNDATION FOR A NEW AMERICAN UNIVERSITY,Maricopa County,AZ,85280,600000.0,ASU FULTON CENTER 300 E UNIVERSITY,04013
237,BILL & MELINDA GATES FOUNDATION,ARIZONA STATE UNIVERSITY FOUNDATION FOR A NEW AMERICAN UNIVERSITY,Maricopa County,AZ,85280,57500.0,ASU FULTON CENTER 300 E UNIVERSITY,04013
238,BILL & MELINDA GATES FOUNDATION,ARIZONA STATE UNIVERSITY FOUNDATION FOR A NEW AMERICAN UNIVERSITY,Maricopa County,AZ,85280,1627935.0,ASU FULTON CENTER 300 E UNIVERSITY,04013
239,BILL & MELINDA GATES FOUNDATION,ARIZONA STATE UNIVERSITY FOUNDATION FOR A NEW AMERICAN UNIVERSITY,Maricopa County,AZ,85280,500000.0,ASU FULTON CENTER 300 E UNIVERSITY,04013
240,BILL & MELINDA GATES FOUNDATION,ARIZONA STATE UNIVERSITY FOUNDATION FOR A NEW AMERICAN UNIVERSITY,Maricopa County,AZ,85280,2800000.0,ASU FULTON CENTER 300 E UNIVERSITY,04013
241,BILL & MELINDA GATES FOUNDATION,ARIZONA STATE UNIVERSITY FOUNDATION FOR A NEW AMERICAN UNIVERSITY,Maricopa County,AZ,85280,100000.0,ASU FULTON CENTER 300 E UNIVERSITY,04013
242,BILL & MELINDA GATES FOUNDATION,ARIZONA STATE UNIVERSITY FOUNDATION FOR A NEW AMERICAN UNIVERSITY,Maricopa County,AZ,85280,1375000.0,ASU FULTON CENTER 300 E UNIVERSITY,04013
243,BILL & MELINDA GATES FOUNDATION,ARMAUER HANSEN RESEARCH INSTITUTE,,,,119165.0,,
244,BILL & MELINDA GATES FOUNDATION,ARMAUER HANSEN RESEARCH INSTITUTE,,,,255000.0,,
245,BILL & MELINDA GATES FOUNDATION,ARTEPHARM CO LTD CHINA,,,,450406.0,,
246,BILL & MELINDA GATES FOUNDATION,ARTHA GLOBAL LIMITED,,,,327001.0,,
247,BILL & MELINDA GATES FOUNDATION,ASIAN COUNSELING AND REFERRAL SERVICE,King County,WA,98144,100000.0,3639 MARTIN LUTHER KING JR WY S,53033
248,BILL & MELINDA GATES FOUNDATION,ASIAN DEVELOPMENT BANK INSTITUTE,,,,458000.0,,
249,BILL & MELINDA GATES FOUNDATION,ASIAN DEVELOPMENT BANK,,,,750000.0,,
250,BILL & MELINDA GATES FOUNDATION,ASIAN DEVELOPMENT RESEARCH INSTITUTE,,,,250240.0,,
251,BILL & MELINDA GATES FOUNDATION,ASIAN DEVELOPMENT RESEARCH INSTITUTE,,,,255068.0,,
252,BILL & MELINDA GATES FOUNDATION,ASIAN DEVELOPMENT RESEARCH INSTITUTE,,,,230000.0,,
253,BILL & MELINDA GATES FOUNDATION,ASIAN DISASTER PREPAREDNESS CENTER,,,,800000.0,,
254,BILL & MELINDA GATES FOUNDATION,ASIAN DISASTER PREPAREDNESS CENTER,,,,1497563.0,,
255,BILL & MELINDA GATES FOUNDATION,ASIAN DISASTER PREPAREDNESS CENTER,,,,165672.0,,
256,BILL & MELINDA GATES FOUNDATION,ASIAN DISASTER PREPAREDNESS CENTER,,,,395836.0,,
257,BILL & MELINDA GATES FOUNDATION,ASIAN INSTITUTE OF TECHNOLOGY,,,,250000.0,,
258,BILL & MELINDA GATES FOUNDATION,ASIAN PACIFIC AMERICAN INSTITUTE FOR CONGRESSIONAL STUDIES INC,District of Columbia,DC,20036,60000.0,1001 CONNECTICUT AVENUE NORTHWEST,11001
259,BILL & MELINDA GATES FOUNDATION,ASIAN PACIFIC YOUTH LEADERSHIP PROJECT,Sacramento County,CA,95822,75000.0,PO BOX 22423,06067
260,BILL & MELINDA GATES FOUNDATION,ASIAN VENTURE PHILANTHROPY NETWORK LIMITED,,,,150000.0,,
261,BILL & MELINDA GATES FOUNDATION,ASIAN VENTURE PHILANTHROPY NETWORK LIMITED,,,,100000.0,,
262,BILL & MELINDA GATES FOUNDATION,ASKAAN SANTE,,,,886781.0,,
263,BILL & MELINDA GATES FOUNDATION,ASOCIACION SALVADORENA DE AYUDA HUMANITARIA PRO-VIDA,,,,550000.0,,
264,BILL & MELINDA GATES FOUNDATION,ASPEN INSTITUTE INC THE,District of Columbia,DC,20037,665177.0,2300 N ST NW SUITE 700,11001
265,BILL & MELINDA GATES FOUNDATION,ASPEN INSTITUTE INC THE,District of Columbia,DC,20037,95000.0,2300 N ST NW SUITE 700,11001
266,BILL & MELINDA GATES FOUNDATION,ASPEN INSTITUTE INC THE,District of Columbia,DC,20037,499561.0,2300 N ST NW SUITE 700,11001
267,BILL & MELINDA GATES FOUNDATION,ASPEN INSTITUTE INC THE,District of Columbia,DC,20037,100000.0,2300 N ST NW SUITE 700,11001
268,BILL & MELINDA GATES FOUNDATION,ASPEN INSTITUTE INC THE,District of Columbia,DC,20037,150000.0,2300 N ST NW SUITE 700,11001
269,BILL & MELINDA GATES FOUNDATION,ASPEN INSTITUTE INC THE,District of Columbia,DC,20037,5200000.0,2300 N ST NW SUITE 700,11001
270,BILL & MELINDA GATES FOUNDATION,ASPEN INSTITUTE INC THE,District of Columbia,DC,20037,375000.0,2300 N ST NW SUITE 700,11001
271,BILL & MELINDA GATES FOUNDATION,ASPEN INSTITUTE INC THE,District of Columbia,DC,20037,1046833.0,2300 N ST NW SUITE 700,11001
272,BILL & MELINDA GATES FOUNDATION,ASSOCIATION FOR INSTITUTIONAL RESEARCH,Leon County,FL,32317,474511.0,PO BOX 13739,12073
273,BILL & MELINDA GATES FOUNDATION,ASSOCIATION FOR INSTITUTIONAL RESEARCH,Leon County,FL,32317,100000.0,PO BOX 13739,12073
274,BILL & MELINDA GATES FOUNDATION,ASSOCIATION FOR REPRODUCTIVE AND FAMILY HEALTH,,,,748455.0,,
275,BILL & MELINDA GATES FOUNDATION,ASSOCIATION INTERNATIONALE DES MAIRES ET RESPONSABLES DES CAPITALES,,,,550652.0,,
276,BILL & MELINDA GATES FOUNDATION,ASSOCIATION NIGERIENNE MARKETING SOCIAL,,,,800000.0,,
277,BILL & MELINDA GATES FOUNDATION,ASSOCIATION OF AMERICAN COLLEGES AND UNIVERSITIES,District of Columbia,DC,20009,492633.0,1818 R STREET NORTHWEST,11001
278,BILL & MELINDA GATES FOUNDATION,ASSOCIATION OF COMMUNITY COLLEGE TRUSTEES,District of Columbia,DC,20036,245681.0,1101 17TH ST NW SUITE 300,11001
279,BILL & MELINDA GATES FOUNDATION,ASSOCIATION OF GOVERNING BOARDS OF UNIVERSITIES AND COLLEGES,District of Columbia,DC,20036,150000.0,1133 20TH STREET NW SUITE 300,11001
280,BILL & MELINDA GATES FOUNDATION,ASSOCIATION OF PUBLIC AND LAND-GRANT UNIVERSITIES,District of Columbia,DC,20005,100000.0,1220 L STREET NW SUITE 1000,11001
281,BILL & MELINDA GATES FOUNDATION,ASSOCIATION OF PUBLIC AND LAND-GRANT UNIVERSITIES,District of Columbia,DC,20005,113396.0,1220 L STREET NW SUITE 1000,11001
282,BILL & MELINDA GATES FOUNDATION,ASSOCIATION OF PUBLIC AND LAND-GRANT UNIVERSITIES,District of Columbia,DC,20005,155000.0,1220 L STREET NW SUITE 1000,11001
283,BILL & MELINDA GATES FOUNDATION,ASSOCIATION OF PUBLIC AND LAND-GRANT UNIVERSITIES,District of Columbia,DC,20005,1253833.0,1220 L STREET NW SUITE 1000,11001
284,BILL & MELINDA GATES FOUNDATION,ASYMCHEM LIFE SCIENCE (TIANJIN) CO LTD,,,,164420.0,,
285,BILL & MELINDA GATES FOUNDATION,ATLANTIC MONTHLY GROUP INC THE,District of Columbia,DC,20037,31950.0,600 NEW HAMPSHIRE AVE NW,11001
286,BILL & MELINDA GATES FOUNDATION,ATLANTIC MONTHLY GROUP INC THE,District of Columbia,DC,20037,153231.0,600 NEW HAMPSHIRE AVE NW,11001
287,BILL & MELINDA GATES FOUNDATION,ATOMWISE INC,San Francisco County,CA,94103,1079819.0,717 MARKET STREET SUITE 800,06075
288,BILL & MELINDA GATES FOUNDATION,AUDERE,King County,WA,98101,1532515.0,1191 2ND AVE SUITE 450,53033
289,BILL & MELINDA GATES FOUNDATION,AUDERE,King County,WA,98101,1042274.0,1191 2ND AVE SUITE 450,53033
290,BILL & MELINDA GATES FOUNDATION,AURUM INSTITUTE NPC THE,,,,250000.0,,
291,BILL & MELINDA GATES FOUNDATION,AURUM INSTITUTE NPC THE,,,,482937.0,,
292,BILL & MELINDA GATES FOUNDATION,AURUM INSTITUTE NPC THE,,,,1439003.0,,
293,BILL & MELINDA GATES FOUNDATION,AVENIR HEALTH INC,Hartford County,CT,06033,1190644.0,655 WINDING BROOK DRIVE 4TH FLOOR,09003
294,BILL & MELINDA GATES FOUNDATION,AVISO COACHING LLC,Franklin County,OH,43215,402368.0,815 GRANDVIEW AVE SUITE 150,39049
295,BILL & MELINDA GATES FOUNDATION,BAIF DEVELOPMENT RESEARCH FOUNDATION,,,,1500085.0,,
296,BILL & MELINDA GATES FOUNDATION,BALIYO NEPAL NUTRITION INITIATIVE,,,,365293.0,,
297,BILL & MELINDA GATES FOUNDATION,BAN KI-MOON ZENTRUM FUR GLOBALE BURGER,,,,330810.0,,
298,BILL & MELINDA GATES FOUNDATION,BANAPADS LIMITED,,,,100000.0,,
299,BILL & MELINDA GATES FOUNDATION,BANGLADESH RICE RESEARCH INSTITUTE,,,,967580.0,,
300,BILL & MELINDA GATES FOUNDATION,BANGLADESH UNIVERSITY OF ENGINEERING & TECHNOLOGY,,,,1400000.0,,
301,BILL & MELINDA GATES FOUNDATION,BANK ASIA LIMITED,,,,817074.0,,
302,BILL & MELINDA GATES FOUNDATION,BANK INFORMATION CENTER,District of Columbia,DC,20005,108591.0,1023 15TH ST NW,11001
303,BILL & MELINDA GATES FOUNDATION,BANK STREET COLLEGE OF EDUCATION,Kings County,NY,11236,1340000.0,610 WEST 112TH STREET,36047
304,BILL & MELINDA GATES FOUNDATION,BANK STREET COLLEGE OF EDUCATION,Kings County,NY,11236,2350000.0,610 WEST 112TH STREET,36047
305,BILL & MELINDA GATES FOUNDATION,BANK STREET COLLEGE OF EDUCATION,Kings County,NY,11236,275000.0,610 WEST 112TH STREET,36047
306,BILL & MELINDA GATES FOUNDATION,BANKABLE FRONTIER ASSOCIATES LLC,Middlesex County,MA,02139,369857.0,625 MASSACHUSETTS AVENUE FLOOR 2,25017
307,BILL & MELINDA GATES FOUNDATION,BARACK OBAMA FOUNDATION THE,Cook County,IL,60615,10000000.0,5235 S HARPER COURT SUITE 1140,17031
308,BILL & MELINDA GATES FOUNDATION,BARR CENTER,Hennepin County,MN,55416,3018000.0,5115 EXCELSIOR BLVD 476,27053
309,BILL & MELINDA GATES FOUNDATION,BARR CENTER,Hennepin County,MN,55416,100000.0,5115 EXCELSIOR BLVD 476,27053
310,BILL & MELINDA GATES FOUNDATION,BATAVIA BIOSCIENCES BV,,,,3595001.0,,
311,BILL & MELINDA GATES FOUNDATION,BAUCHI STATE PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,,,500000.0,,
312,BILL & MELINDA GATES FOUNDATION,BAYLOR COLLEGE OF MEDICINE,Harris County,TX,77030,1412255.0,ONE BAYLOR PLAZA BCM320,48201
313,BILL & MELINDA GATES FOUNDATION,BBC MEDIA ACTION,,,,460356.0,,
314,BILL & MELINDA GATES FOUNDATION,BBC MEDIA ACTION,,,,1137707.0,,
315,BILL & MELINDA GATES FOUNDATION,BBC MEDIA ACTION,,,,517395.0,,
316,BILL & MELINDA GATES FOUNDATION,BBC MEDIA ACTION,,,,961854.0,,
317,BILL & MELINDA GATES FOUNDATION,BECTON DICKINSON MEDICAL (S) PTE LTD,,,,5750000.0,,
318,BILL & MELINDA GATES FOUNDATION,BEEHYV SOFTWARE SOLUTIONS PRIVATE LIMITED,,,,129239.0,,
319,BILL & MELINDA GATES FOUNDATION,BEHAVIORAL IDEAS LAB INC,New York County,NY,10004,487296.0,80 BROAD ST 30TH FLOOR,36061
320,BILL & MELINDA GATES FOUNDATION,BEHAVIORAL IDEAS LAB INC,New York County,NY,10004,1189144.0,80 BROAD ST 30TH FLOOR,36061
321,BILL & MELINDA GATES FOUNDATION,BEHAVIORAL IDEAS LAB INC,New York County,NY,10004,1059831.0,80 BROAD ST 30TH FLOOR,36061
322,BILL & MELINDA GATES FOUNDATION,BEIJING GUOKR INTERACTIVE TECHNOLOGY MEDIA CO LTD,,,,200000.0,,
323,BILL & MELINDA GATES FOUNDATION,BEIJING NORMAL UNIVERSITY,,,,50000.0,,
324,BILL & MELINDA GATES FOUNDATION,BEIJING QIYUE CENTER FOR PHILANTHROPY,,,,149997.0,,
325,BILL & MELINDA GATES FOUNDATION,BELLWETHER EDUCATION PARTNERS INC,Middlesex County,MA,01776,96496.0,517 BOSTON POST ROAD 171,25017
326,BILL & MELINDA GATES FOUNDATION,BELLWETHER EDUCATION PARTNERS INC,Middlesex County,MA,01776,250019.0,517 BOSTON POST ROAD 171,25017
327,BILL & MELINDA GATES FOUNDATION,BELLWETHER EDUCATION PARTNERS INC,Middlesex County,MA,01776,500009.0,517 BOSTON POST ROAD 171,25017
328,BILL & MELINDA GATES FOUNDATION,BELLWETHER HOUSING,King County,WA,98122,500000.0,1651 BELLEVUE AVENUE,53033
329,BILL & MELINDA GATES FOUNDATION,BENNETT COLLEGE,Guilford County,NC,27401,100000.0,900 EAST WASHINGTON STREET,37081
330,BILL & MELINDA GATES FOUNDATION,BETH ISRAEL DEACONESS MEDICAL CENTER INC,Suffolk County,MA,02215,4358199.0,330 BROOKLINE AVENUE CLS 10,25025
331,BILL & MELINDA GATES FOUNDATION,BETH ISRAEL DEACONESS MEDICAL CENTER INC,Suffolk County,MA,02215,1500000.0,330 BROOKLINE AVENUE CLS 10,25025
332,BILL & MELINDA GATES FOUNDATION,BETTER CO-BEING INCORPORATED ASSOCIATION,,,,299765.0,,
333,BILL & MELINDA GATES FOUNDATION,BETTERLESSON INC,Middlesex County,MA,02139,599799.0,955 MASSACHUSETTS AVENUE SUITE 300,25017
334,BILL & MELINDA GATES FOUNDATION,BETTERLESSON INC,Middlesex County,MA,02139,99684.0,955 MASSACHUSETTS AVENUE SUITE 300,25017
335,BILL & MELINDA GATES FOUNDATION,BFG INTERNATIONAL WLL,,,,800000.0,,
336,BILL & MELINDA GATES FOUNDATION,BHARAT BIOTECH INTERNATIONAL LIMITED,,,,2950062.0,,
337,BILL & MELINDA GATES FOUNDATION,BHEKISISA DEVELOPMENT MEDIA NPC,,,,920000.0,,
338,BILL & MELINDA GATES FOUNDATION,BIG PICTURE COMPANY INC,Providence County,RI,02905,700000.0,325 PUBLIC STREET,44007
339,BILL & MELINDA GATES FOUNDATION,BILL & MELINDA GATES MEDICAL RESEARCH INSTITUTE,Middlesex County,MA,02139,2827278.0,ONE KENDALL SQUARE BUILDING 600,25017
340,BILL & MELINDA GATES FOUNDATION,BILL & MELINDA GATES MEDICAL RESEARCH INSTITUTE,Middlesex County,MA,02139,87149126.0,ONE KENDALL SQUARE BUILDING 600,25017
341,BILL & MELINDA GATES FOUNDATION,BILL & MELINDA GATES MEDICAL RESEARCH INSTITUTE,Middlesex County,MA,02139,8359094.0,ONE KENDALL SQUARE BUILDING 600,25017
342,BILL & MELINDA GATES FOUNDATION,BIOCRUCIBLE LTD,,,,2258256.0,,
343,BILL & MELINDA GATES FOUNDATION,BIOINNOVATION INSTITUTE FONDEN,,,,344312.0,,
344,BILL & MELINDA GATES FOUNDATION,BIOIVT LLC,Nassau County,NY,11590,351374.0,123 FROST STREET,36059
345,BILL & MELINDA GATES FOUNDATION,BIOLOGICAL E LIMITED,,,,1072311.0,,
346,BILL & MELINDA GATES FOUNDATION,BIOLOGICAL E LIMITED,,,,271735.0,,
347,BILL & MELINDA GATES FOUNDATION,BIOLOGICAL E LIMITED,,,,1000000.0,,
348,BILL & MELINDA GATES FOUNDATION,BIOLOGICAL E LIMITED,,,,12000000.0,,
349,BILL & MELINDA GATES FOUNDATION,BIOTALYS NV,,,,1071316.0,,
350,BILL & MELINDA GATES FOUNDATION,BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL,,,,338020.0,,
351,BILL & MELINDA GATES FOUNDATION,BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL,,,,126623.0,,
352,BILL & MELINDA GATES FOUNDATION,BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL,,,,527473.0,,
353,BILL & MELINDA GATES FOUNDATION,BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL,,,,261371.0,,
354,BILL & MELINDA GATES FOUNDATION,BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL,,,,150000.0,,
355,BILL & MELINDA GATES FOUNDATION,BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL,,,,542601.0,,
356,BILL & MELINDA GATES FOUNDATION,BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL,,,,500000.0,,
357,BILL & MELINDA GATES FOUNDATION,BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL,,,,2087225.0,,
358,BILL & MELINDA GATES FOUNDATION,BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL,,,,249990.0,,
359,BILL & MELINDA GATES FOUNDATION,BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL,,,,250000.0,,
360,BILL & MELINDA GATES FOUNDATION,BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL,,,,597802.0,,
361,BILL & MELINDA GATES FOUNDATION,BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL,,,,1000000.0,,
362,BILL & MELINDA GATES FOUNDATION,BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL,,,,539150.0,,
363,BILL & MELINDA GATES FOUNDATION,BIOVERSITY INTERNATIONAL,,,,2584499.0,,
364,BILL & MELINDA GATES FOUNDATION,BIOWINK GMBH,,,,231078.0,,
365,BILL & MELINDA GATES FOUNDATION,BIPARTISAN POLICY CENTER INC,District of Columbia,DC,20005,249724.0,1225 EYE STREET NW SUITE 1000,11001
366,BILL & MELINDA GATES FOUNDATION,BK TECHOUSE LIMITED,,,,673015.0,,
367,BILL & MELINDA GATES FOUNDATION,BLACK EDUCATION STRATEGY ROUNDTABLE,King County,WA,98003,256366.0,33530 1ST WAY S SUITE 102,53033
368,BILL & MELINDA GATES FOUNDATION,BLACK TEACHER COLLABORATIVE INC THE,Fulton County,GA,30311,400000.0,2170 BOULEVARD GRANADA SW,13121
369,BILL & MELINDA GATES FOUNDATION,BLACK TEACHER COLLABORATIVE INC THE,Fulton County,GA,30311,100000.0,2170 BOULEVARD GRANADA SW,13121
370,BILL & MELINDA GATES FOUNDATION,BLACK TEACHER COLLABORATIVE INC THE,Fulton County,GA,30311,318798.0,2170 BOULEVARD GRANADA SW,13121
371,BILL & MELINDA GATES FOUNDATION,BLACK YOUTH LEADERSHIP PROJECT,Sacramento County,CA,95812,50000.0,PO BOX 1763,06067
372,BILL & MELINDA GATES FOUNDATION,BLOOMBERG FAMILY FOUNDATION INC THE,New York County,NY,10075,5000000.0,25 E 78TH ST,36061
373,BILL & MELINDA GATES FOUNDATION,BLOOMBERG FAMILY FOUNDATION INC THE,New York County,NY,10075,10000000.0,25 E 78TH ST,36061
374,BILL & MELINDA GATES FOUNDATION,BLUE MERIDIAN PARTNERS INC,New York County,NY,10017,3000000.0,415 MADISON AVENUE,36061
375,BILL & MELINDA GATES FOUNDATION,BLUEBIRD BIO INC,Middlesex County,MA,02142,1500000.0,60 BINNEY STREET,25017
376,BILL & MELINDA GATES FOUNDATION,BLUEPRINT SCHOOLS NETWORK INC,Middlesex County,MA,02458,80000.0,PO BOX 920440,25017
377,BILL & MELINDA GATES FOUNDATION,BLUESQUARE SA,,,,1705043.0,,
378,BILL & MELINDA GATES FOUNDATION,BLUESQUARE SA,,,,994324.0,,
379,BILL & MELINDA GATES FOUNDATION,BOARD OF CONTROL FOR SOUTHERN REGIONAL EDUCATION,Fulton County,GA,30318,175534.0,592 10TH ST NW,13121
380,BILL & MELINDA GATES FOUNDATION,BOARD OF CONTROL FOR SOUTHERN REGIONAL EDUCATION,Fulton County,GA,30318,410190.0,592 10TH ST NW,13121
381,BILL & MELINDA GATES FOUNDATION,BOARD OF GOVERNORS OF COLORADO STATE UNIVERSITY,Larimer County,CO,80523,109747.0,OFFICE OF SPONSORED PROGRAMS 601 S,08069
382,BILL & MELINDA GATES FOUNDATION,BOARD OF GOVERNORS OF COLORADO STATE UNIVERSITY,Larimer County,CO,80523,600000.0,OFFICE OF SPONSORED PROGRAMS 601 S,08069
383,BILL & MELINDA GATES FOUNDATION,BOARD OF REGENTS NEVADA SYSTEM OF HIGHER EDUCATION,Washoe County,NV,89557,140413.0,OFFICE SPONSORED PROJECT 1664 NORTH,32031
384,BILL & MELINDA GATES FOUNDATION,BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA,Lancaster County,NE,68588,932037.0,312 N 14TH ST ALEXANDER BUILDING -,31109
385,BILL & MELINDA GATES FOUNDATION,BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA,Douglas County,NE,68198,179836.0,987835 NEBRASKA MEDICAL CENTER,31055
386,BILL & MELINDA GATES FOUNDATION,BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM THE,Dane County,WI,53715,592037.0,RESEARCH AND SPONSORED PROGRAMS 21,55025
387,BILL & MELINDA GATES FOUNDATION,BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM THE,Dane County,WI,53715,35934.0,RESEARCH AND SPONSORED PROGRAMS 21,55025
388,BILL & MELINDA GATES FOUNDATION,BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM THE,Dane County,WI,53715,136952.0,RESEARCH AND SPONSORED PROGRAMS 21,55025
389,BILL & MELINDA GATES FOUNDATION,BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM THE,Dane County,WI,53715,250000.0,RESEARCH AND SPONSORED PROGRAMS 21,55025
390,BILL & MELINDA GATES FOUNDATION,BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM THE,Dane County,WI,53715,188641.0,RESEARCH AND SPONSORED PROGRAMS 21,55025
